"parameter","rhat","ess_bulk","ess_tail"
"r_species[Ctenophorus_fordi,Intercept]",0.999994045227268,21951.0511307254,11773.0311822887
"r_species[Ctenosaura_pectinata,Intercept]",1.00031803020265,12142.4237690613,10682.6751553558
"r_species[Cyclura_cychlura,Intercept]",1.0004136794067,28495.8478681219,11923.8250564635
"r_species[Cygnus_buccinator,Intercept]",1.0009814032022,26869.4577763031,11868.3472097221
"r_species[Cygnus_olor,Intercept]",1.00039925459751,28993.2729852911,12111.9118406692
"r_species[Daphnia_magna,Intercept]",1.00048904319197,5233.5908343028,6807.93323070654
"r_species[Dermochelys_coriacea,Intercept]",1.0008845945532,28280.0377633157,11784.9421641374
"r_species[Diadophis_punctatus,Intercept]",1.00040741635095,25170.3062546141,11401.1549122833
"r_species[Elaphe_quadrivirgata,Intercept]",1.00082467106506,3709.37029668488,4776.52688727843
"r_species[Emydoidea_blandingii,Intercept]",1.00029494468813,19642.0167324124,11920.1553834394
"r_species[Epidalea_calamita,Intercept]",1.00060781011426,5124.63997108238,10742.3841181975
"r_species[Eulamprus_tympanum,Intercept]",1.00021098642312,24556.1947341754,13228.5182942858
"r_species[Eurolophosaurus_nanuzae,Intercept]",1.00040964064215,27918.1847706938,10433.8240266821
"r_species[Falco_tinnunculus,Intercept]",1.00091480032538,24981.6792069985,12806.4289919554
"r_species[Ficedula_hypoleuca,Intercept]",0.999918294358434,19650.5222854115,12745.4986182626
"r_species[Fulica_atra,Intercept]",1.0001244078308,17045.6614293786,10886.1664987593
"r_species[Galaxias_anomalus,Intercept]",1.0004242950385,26357.742847154,11367.129237745
"r_species[Galaxias_D.,Intercept]",1.00088007738881,32057.5583885622,10080.3590804654
"r_species[Galaxias_depressiceps,Intercept]",1.00004132237652,25498.1410821452,11718.0414353049
"r_species[Galaxias_eldoni,Intercept]",0.999983850720579,13534.2372858925,11027.7050094615
"r_species[Galaxias_gollumoides,Intercept]",1.00000115640633,31950.6456745626,11780.7609417819
"r_species[Galaxias_pullus,Intercept]",1.00051263188257,23650.5720467783,11390.7577994822
"r_species[Galaxias_southern,Intercept]",1.00005558959963,9897.64638575383,10541.3394880292
"r_species[Galaxias_vulgaris,Intercept]",1.00033197602479,19738.1746900336,10769.8125126893
"r_species[Gambusia_affinis,Intercept]",1.00047851961977,25676.6475292005,12335.0871737859
"r_species[Gambusia_geiseri,Intercept]",1.00041617404506,32860.0628804964,11754.9021723052
"r_species[Gambusia_holbrooki,Intercept]",1.00030412007136,13035.4926096934,11270.0560701196
"r_species[Hirundo_rustica,Intercept]",1.00125142989108,10802.0261176774,10535.5525668638
"r_species[Hogna_helluo,Intercept]",1.00036172963461,31793.9227511313,11463.7842414566
"r_species[Hyla_labialis,Intercept]",0.999928183681129,13844.5629881424,12637.6507538812
"r_species[Hynobius_retardatus,Intercept]",1.0004524022634,6676.23866177858,10847.213926551
"r_species[Iberolacerta_monticola,Intercept]",1.00078188716889,19709.7616806945,12141.7093250448
"r_species[Iguana_iguana,Intercept]",1.00083513509634,14613.0689583227,11276.9419726547
"r_species[Kinosternon_hirtipes,Intercept]",1.00031702866852,23150.2751577011,10995.7299216988
"r_species[Kinosternon_integrum,Intercept]",1.00055634576997,4864.80357511318,9809.2112677022
"r_species[Kinosternon_subrubrum,Intercept]",1.0000357423078,25855.1293254831,12221.7493210106
"r_species[Leiolepis_reevesii,Intercept]",1.00069648044893,20816.2499729496,11495.758615668
"r_species[Lernanthropus_cynoscicola,Intercept]",1.00083601484521,4930.77149375415,11001.8283908227
"r_species[Malaclemys_terrapin,Intercept]",1.00032329557782,20320.2767316637,11732.931871521
"r_species[Marmota_marmota,Intercept]",1.00030945200019,14761.0419108125,11460.2339343075
"r_species[Myodes_glareolus,Intercept]",1.00076169400544,3377.93972367909,6473.20513975183
"r_species[Natrix_natrix,Intercept]",1.00035508943077,32515.1391632233,11469.8890739477
"r_species[Neolamprologus_pulcher,Intercept]",1.00040264516879,33793.0676100033,9715.08223546448
"r_species[Nerodia_sipedon,Intercept]",1.00055885478406,26512.3940226934,11887.2287764601
"r_species[Nicrophorus_pustulatus,Intercept]",1.00054769715623,7710.02641031019,10528.0122264076
"r_species[Onychomys_leucogaster,Intercept]",1.0007864746087,6154.85822442,10573.33051632
"r_species[Oplurus_cuvieri,Intercept]",1.00033006166168,27494.5448811264,10349.9475169879
"r_species[Pantherophis_obsoletus,Intercept]",1.00066284425823,23013.3415631529,11638.7933605317
"r_species[Parus_caeruleus,Intercept]",1.0001207096152,30881.024453719,12020.5314134135
"r_species[Parus_major,Intercept]",1.00042778058697,17393.0658540961,13173.1998493216
"r_species[Petroica_australis,Intercept]",1.00024804564371,29571.4192274835,12538.129063706
"r_species[Phoenicurus_phoenicurus,Intercept]",1.00009156723169,15597.2158048594,11730.7186966813
"r_species[Pituophis_catenifer,Intercept]",1.00009908102357,23594.0149590561,11570.9372244769
"r_species[Plethodon_albagula,Intercept]",1.00037459713471,8237.22671610743,11638.3800280383
"r_species[Podarcis_atrata,Intercept]",1.00021491817809,6541.80863258449,10117.529665478
"r_species[Podarcis_lilfordi,Intercept]",1.00031807549331,13926.1859440658,10536.4778619213
"r_species[Podarcis_melisellensis,Intercept]",1.00023331594919,29386.6123751105,11427.2769512227
"r_species[Podarcis_milensis,Intercept]",1.00001922156414,11017.120575304,10833.9325325449
"r_species[Podarcis_muralis,Intercept]",1.00041701829223,10560.8726407717,11644.5545306727
"r_species[Porphyrio_porphyrio,Intercept]",1.00057183622646,5156.98696042182,10400.4448288331
"r_species[Prostephanus_truncatus,Intercept]",1.00015772387081,15514.5985896315,11535.3259634646
"r_species[Protonotaria_citrea,Intercept]",1.00048842615982,4968.42126242097,9116.77024895402
"r_species[Psammodromus_algirus,Intercept]",1.00016991406553,12378.7815236084,12160.9632135155
"r_species[Pseudemys_floridana,Intercept]",1.00084816472442,25674.492841939,11906.2583452018
"r_species[Quiscalus_quiscula,Intercept]",1.00021456473958,24083.2592086795,12139.2834930902
"r_species[Ramphotyphlops_braminus,Intercept]",1.0005635277322,32923.2368759501,11544.9405571749
"r_species[Rana_arvalis,Intercept]",1.00035513392809,14989.4714967221,12207.5986970095
"r_species[Rankinia_diemensis,Intercept]",0.999976160569433,30551.9933835396,11703.3613412343
"r_species[Sayornis_phoebe,Intercept]",1.0003555663166,14643.9955386275,11692.6206700637
"r_species[Sceloporus_spinosus,Intercept]",1.00049698852624,20262.5788867594,11383.7719969488
"r_species[Sceloporus_virgatus,Intercept]",1.00049532059264,25832.5441753759,13563.6245949072
"r_species[Sitana_ponticeriana,Intercept]",1.00040681270688,24310.5344153625,11412.2990283676
"r_species[Somateria_fischeri,Intercept]",1.00044142409075,26057.3412958888,11518.5640654274
"r_species[Spalerosophis_diadema,Intercept]",1.00084172395201,29134.8312062994,11133.0786453021
"r_species[Sphenodon_punctatus,Intercept]",1.00043773111436,22738.2026849504,12207.3502069368
"r_species[Sternotherus_odoratus,Intercept]",1.00027971747529,28186.6198643227,13359.075819025
"r_species[Storeria_dekayi,Intercept]",1.00118443697905,4124.32463672011,9639.45917529832
"r_species[Sturnus_vulgaris,Intercept]",1.00004748061293,16017.5665696751,12026.9982442526
"r_species[Tachycineta_bicolor,Intercept]",1.00016333662873,15817.099813807,12132.983976723
"r_species[Taeniopygia_guttata,Intercept]",1.00038915639986,7313.14560914101,11436.8547595039
"r_species[Terrapene_ornata,Intercept]",1.00049716263485,25061.2839692237,12724.1619417468
"r_species[Thamnophis_ordinoides,Intercept]",1.00080102951541,34971.6011000703,11705.6784158915
"r_species[Tropidonophis_mairii,Intercept]",0.999992179842166,30516.4012885892,11365.4603161391
"r_species[Urocitellus_columbianus,Intercept]",1.00009933066964,18763.0614215726,11052.6345242417
"r_species[Urocitellus_richardsonii,Intercept]",1.00034524633416,5335.05758262755,7738.50931194191
"r_species[Uta_stansburiana,Intercept]",1.00126654362932,3360.1117166029,3393.28865939478
"r_species[Vipera_aspis,Intercept]",1.00047202098021,29780.5480085042,13342.2503131607
"r_species[Vipera_ursinii,Intercept]",1.00081405497825,5417.05420872781,10491.4820198557
"r_species[Wyeomyia_smithii,Intercept]",1.0002098756214,31463.7065467846,12007.2656763804
"r_species[Zootoca_vivipara,Intercept]",1.00074316473282,4377.31207169724,9503.67287912302
"lprior",1.00126520292753,3551.99522167415,5930.63716847593
"lp__",1.00253637201088,1396.21081379607,2612.38798481921
"z_1[1,1]",0.999993163895421,14681.1135700323,12895.850646005
"z_1[1,2]",0.999845772299328,34183.3304285884,10345.5019944495
"z_1[1,3]",1.00037304755105,29203.1571140937,11798.4990776081
"z_1[1,4]",1.00030660436764,33491.7000912303,12339.1690109756
"z_1[1,5]",1.00021127629917,35223.1258546784,11109.8403300257
"z_1[1,6]",1.00025303723719,35232.2636803607,11600.5400530365
"z_1[1,7]",1.00070584230902,33095.391998195,11259.7900362266
"z_1[1,8]",1.00036222241235,35869.6031508367,10752.4079901168
"z_1[1,9]",1.00017987832572,38455.109199208,11837.5939266455
"z_1[1,10]",1.00021972184714,15126.9375344463,11455.3428229872
"z_1[1,11]",1.00034061320498,35869.5259970339,11470.8138945021
"z_1[1,12]",1.00031093240028,37160.597193884,11469.3754146989
"z_1[1,13]",1.00003861339542,14652.9944033249,11641.0980634311
"z_1[1,14]",1.00063341601777,42038.9194228502,10793.6910861027
"z_1[1,15]",1.00029264284992,32654.570769136,11485.2854527552
"z_1[1,16]",1.0000768530505,36993.0004622313,10641.5502999053
"z_1[1,17]",1.00018282783933,39141.4326484263,11322.7080048344
"z_1[1,18]",1.00029067542583,37922.2445551349,10679.0382982032
"z_1[1,19]",1.00086856006032,39636.046785536,11089.1619405336
"z_1[1,20]",1.00016745271273,38558.1620289982,10878.0690902583
"z_1[1,21]",1.0001777623296,31086.4977442124,12078.8002861617
"z_1[1,22]",1.00054637457711,35051.073627905,10476.3120236246
"z_1[1,23]",1.00003058547109,38169.651101235,10293.869692263
"z_1[1,24]",1.00072561173712,38096.5131405798,10972.169538897
"z_1[1,25]",1.00023869228615,15819.1951544212,12202.7572554002
"z_1[1,26]",1.00033578665995,35566.944952219,11214.1387300437
"z_1[1,27]",1.00066404493423,28570.4188675837,10985.2875360294
"z_1[1,28]",1.00011523183867,34797.9075627642,11609.421090457
"z_1[1,29]",1.00031018328167,36463.0979180658,11801.7564436568
"z_1[1,30]",1.00063797882759,38285.0428372684,10338.3688666678
"z_1[1,31]",1.00030434219732,13257.0787547022,11248.6941449216
"z_1[1,32]",1.00011753823941,33452.3216962449,11280.1975439407
"z_1[1,33]",1.00076735918117,36035.0802094767,11136.7155733079
"z_1[1,34]",1.0002151992212,37506.3646608054,10792.7986243109
"z_1[1,35]",1.00125649722633,33165.81012279,11239.882639394
"z_1[1,36]",1.0008903123079,37158.7368146989,11120.6132472791
"z_1[1,37]",1.00068424164455,37193.2079325108,10997.9871019989
"z_1[1,38]",1.00053866430473,36366.0823770858,10831.3536080937
"z_1[1,39]",0.999965547694312,12607.6826005306,12019.392623528
"z_1[1,40]",0.999938319627667,38158.2686835423,10742.9087852202
"z_1[1,41]",1.00002934996684,34418.0798814668,11241.9236479851
"z_1[1,42]",1.00009971351329,30358.2248122957,12540.5022116407
"z_1[1,43]",1.00039373743538,34325.9229584128,11422.6813190339
"z_1[1,44]",1.00084329498519,38698.7991909458,12099.9296939522
"z_1[1,45]",1.00023467043126,31376.4696081947,10749.4254976875
"z_1[1,46]",1.00005141881544,36960.1316569688,10784.5441999538
"z_1[1,47]",1.00041994262079,25846.109346238,11518.1411457087
"z_1[1,48]",1.00006385193283,31655.7199211002,11178.1702511553
"z_1[1,49]",1.00011448668526,36173.8269507898,11124.576095919
"z_1[1,50]",1.00039988442609,36593.0018102816,11323.7432856414
"z_1[1,51]",1.00021867510702,36277.1575179597,10640.3410853248
"z_1[1,52]",1.00058826375289,41340.4037758092,11423.0548302707
"z_1[1,53]",1.00017109112856,23323.0322243382,12726.91421266
"z_1[1,54]",1.00068533991904,27651.1006257349,12422.0040945132
"z_1[1,55]",1.00009052429156,33775.6069506366,11882.9255765362
"z_1[1,56]",1.00065907594569,41399.8229877495,10658.122444004
"z_1[1,57]",1.00024260098324,32794.6712605346,11093.2284440142
"z_1[1,58]",1.00045678084846,38339.5308120899,10466.4976180868
"z_1[1,59]",1.00001112460374,36157.5428848766,11683.3329780137
"z_1[1,60]",1.00007095319987,31983.3250669644,11345.7686030214
"z_1[1,61]",1.00041153161329,36617.4224901785,11464.2548331662
"z_1[1,62]",1.00030918948662,38576.8395887516,10562.935308247
"z_1[1,63]",1.00070784285695,37099.1677193699,9861.63810347628
"z_1[1,64]",1.00026599140839,29396.110759805,12225.7777684611
"z_1[1,65]",1.00064379587482,36560.6536521033,11669.4798948322
"z_1[1,66]",1.00012784886085,28924.451518271,12508.4180182901
"z_1[1,67]",1.00011870872166,36944.8126839524,11009.7188339299
"z_1[1,68]",1.00022870877265,32533.0251648211,11699.4161314034
"z_1[1,69]",1.00100911662973,29230.3131524185,11323.3741885616
"z_1[1,70]",1.00041284604956,34450.4988050249,10361.0550757076
"z_1[1,71]",1.00021676481023,31988.840298385,12074.3385420488
"z_1[1,72]",1.00033321739524,21663.1676371602,10961.1304400383
"z_1[1,73]",1.00095114100604,37305.0107572215,11335.169008822
"z_1[1,74]",1.00014038118966,33662.5518931465,11694.2830346954
"z_1[1,75]",0.999904449920529,38036.9972017996,10812.4759472683
"z_1[1,76]",1.00025847084022,23719.1181152904,11779.648334771
"z_1[1,77]",1.0005436556836,37354.9944012627,11481.2949880995
