"parameter","rhat","ess_bulk","ess_tail"
"r_id[76,Intercept]",0.999963484852398,25330.9492848276,11817.7218936572
"r_id[77,Intercept]",1.00019441194259,16416.3005774737,11888.8363022594
"r_id[78,Intercept]",1.00023582119047,25020.7301149185,12423.8885174006
"r_id[79,Intercept]",1.00022040870894,21654.6424325335,12372.3106072709
"r_id[80,Intercept]",1.00033891759664,23525.3357032341,12729.0597162854
"r_id[81,Intercept]",0.999993186290338,21185.027074193,11700.9314955304
"r_id[82,Intercept]",1.00010354731699,14666.9245769065,12694.9283950801
"r_id[83,Intercept]",1.00040103956264,16398.6843085315,12458.1931371256
"r_id[84,Intercept]",1.00012354827278,26010.6673773683,11599.6905205975
"r_id[85,Intercept]",1.00004800531824,18034.1889823577,11439.9927704972
"r_id[86,Intercept]",1.00043426145658,16613.4752270229,11399.1499093438
"r_id[87,Intercept]",1.00023546617024,21353.6523568217,12096.1033307015
"r_id[88,Intercept]",1.00027043716229,23944.067437658,11235.430167278
"r_id[89,Intercept]",1.00062945334514,24518.879811983,11703.1344327916
"r_id[90,Intercept]",0.999952391320138,22695.2114458174,12721.7833445842
"r_id[91,Intercept]",1.00094288512064,18426.6066539507,12166.8348485206
"r_id[92,Intercept]",1.00024282374435,25346.5981854735,11193.7673433621
"r_id[93,Intercept]",1.00017458477393,25088.4206485996,12138.0581928067
"r_id[94,Intercept]",1.00032500978506,22583.7932199505,13193.7146962766
"r_id[95,Intercept]",1.00028665520723,20731.3541064592,12602.7922931292
"r_id[96,Intercept]",1.00069537039447,18497.7168870936,12627.7746745332
"r_id[97,Intercept]",1.00005075641591,24320.3544226797,12024.1037559953
"r_id[98,Intercept]",1.00011931908618,22050.2691412,12873.1694932927
"r_id[99,Intercept]",1.00008030099859,21695.8727156744,11948.0103287656
"r_id[100,Intercept]",0.999977612767924,18277.7877392181,12216.6954877578
"r_id[101,Intercept]",1.00016940975142,22520.079741334,12485.9388886682
"r_id[102,Intercept]",0.99998750115086,23867.3323623996,11534.5939434064
"r_id[103,Intercept]",1.00040181766803,25058.9760863801,12010.9768544652
"r_id[104,Intercept]",1.00078319197324,23658.7709995173,12565.9541948193
"r_id[105,Intercept]",1.00089584257373,26600.4033998996,11708.8296890042
"r_id[106,Intercept]",1.00033602599437,21803.7747992403,13211.8376035062
"r_id[107,Intercept]",1.00007946627527,18538.8515998509,12472.0395476895
"r_id[108,Intercept]",1.00007152230074,20828.3518832043,12341.0563336233
"r_id[109,Intercept]",1.00008903064967,22976.9045164559,11709.6357361269
"r_id[110,Intercept]",1.00018428113612,7690.94771574726,11314.4853743412
"r_id[111,Intercept]",0.999970920308675,23262.0099763548,12314.2728436433
"r_id[112,Intercept]",1.00121039753792,25175.5315950474,12266.8488482563
"r_id[113,Intercept]",1.00031576673128,22938.7963203192,12201.7188801026
"r_id[114,Intercept]",1.00035443430617,22781.4357120683,10449.050217993
"r_id[115,Intercept]",1.00026335864023,15345.7643510434,11745.8802226015
"r_id[116,Intercept]",0.999982390606917,16641.9031280951,11420.2677704503
"r_id[117,Intercept]",1.00011086335891,20659.1717851208,12530.4806596796
"r_id[118,Intercept]",1.00014464626673,21705.512203389,12706.9516476497
"r_id[119,Intercept]",1.00042169376023,22722.5144068024,12603.9452958552
"r_id[120,Intercept]",1.00016973657586,22669.4668921103,11853.7607257202
"r_id[121,Intercept]",1.00033630500007,24880.970578419,12258.5159044484
"r_id[122,Intercept]",1.0000419185623,22062.9077024372,12594.1830382021
"r_id[123,Intercept]",1.0001603438857,17787.968259993,12679.9707328254
"r_id[124,Intercept]",1.0004289552114,22630.0367096984,11949.3141148912
"r_id[125,Intercept]",1.0000699139018,25044.3415264183,12114.6324244064
"r_id[126,Intercept]",1.00025211858394,21152.590159958,12684.2802078423
"r_id[127,Intercept]",1.00021474557147,14262.702169023,11386.0434728029
"r_id[128,Intercept]",1.00058795957077,25442.1709872072,11724.3632371636
"r_id[129,Intercept]",1.00005742176967,23408.4884258386,11859.2362205085
"r_id[130,Intercept]",0.999974961144176,22514.6513827905,12484.7802556538
"r_id[131,Intercept]",1.00034409671392,25930.2337557565,12022.699508927
"r_id[132,Intercept]",1.00036152943628,18409.7351163907,11851.6702677265
"r_id[133,Intercept]",1.00017410443274,27189.9903123235,11752.8184793478
"r_id[134,Intercept]",1.00005592888499,12223.2544929275,11745.6007186126
"r_id[135,Intercept]",1.0004420136201,26035.2239874018,11755.5855194232
"r_id[136,Intercept]",1.0002112656005,12119.405293105,10666.8824978763
"r_id[137,Intercept]",0.999959158204383,23045.0674753153,12157.0119450742
"r_id[138,Intercept]",1.00065426895242,23772.0637281093,12481.2990635788
"r_id[139,Intercept]",1.00016829932004,18768.951424399,12033.6993737839
"r_id[140,Intercept]",1.00007008016422,20866.6628551307,11079.3800175558
"r_id[141,Intercept]",1.0001698373127,17363.0451761857,12545.72458539
"r_id[142,Intercept]",0.999985901065451,19910.2904556181,12060.548855096
"r_id[143,Intercept]",1.00052382612433,26603.044413095,11960.318978382
"r_id[144,Intercept]",1.00051699061955,23467.9389777276,12316.5939283052
"r_id[145,Intercept]",1.00019154281554,23293.3964934512,12444.3526320544
"r_id[146,Intercept]",1.00002280274905,12528.9278325462,12305.2238258649
"r_id[147,Intercept]",1.00001001549935,19169.9198543159,12163.3580972662
"r_id[148,Intercept]",1.00025168560542,22733.274692294,12416.7660697987
"r_id[149,Intercept]",1.00010041092842,25158.7491891745,11672.6643104744
"r_id[150,Intercept]",1.00030605114666,23361.0096780068,12359.2779490543
"r_id[151,Intercept]",1.00001552991984,16153.4634639636,11744.0784180743
"r_id[152,Intercept]",1.00041556155486,25687.637176757,11434.8681001243
"r_id[153,Intercept]",1.00012526532054,23005.053546251,11513.7714831883
"r_id[154,Intercept]",0.999946418363075,22136.2186558033,12666.6200291172
"r_id[155,Intercept]",1.00028886586913,24464.7106209702,12175.5362382909
"r_id[156,Intercept]",1.00009602910603,17720.3945426443,11627.1869375689
"r_id[157,Intercept]",1.00019831457516,17473.5711045929,10846.8679648523
"r_id[158,Intercept]",1.00008587105867,20502.7604555116,11637.0165772769
"r_id[159,Intercept]",1.00015457091329,25802.1061299656,11648.0021754034
"r_id[160,Intercept]",1.00004258473517,19326.8604104419,11934.5570610251
"r_id[161,Intercept]",1.00013696365666,16301.6859406279,12968.9970574861
"r_id[162,Intercept]",1.00002261255274,17835.6291858456,12176.9128584119
"r_id[163,Intercept]",1.00031463026957,15971.0675437345,11743.8827422167
"r_id[164,Intercept]",1.00016918976417,17616.557569286,12011.229236164
"r_id[165,Intercept]",1.00010485677545,19994.3562129671,12777.0555644175
"r_id[166,Intercept]",1.00005978588348,15866.3263350363,12748.6529026383
"r_id[167,Intercept]",1.00036436249471,17424.528031298,12005.0083604765
"r_id[168,Intercept]",1.00013945716612,19177.1221008109,12320.1606111371
"r_id[169,Intercept]",1.0007878007211,24944.9284859592,11697.0637703475
"r_id[170,Intercept]",1.00067282181818,22252.0571712097,12287.2934496964
"r_phy[Hogna_helluo,Intercept]",1.00072294535997,8524.25496211156,8472.63235625416
"r_phy[Centruroides_vittatus,Intercept]",1.00074912165428,8607.44106850213,8764.84353412512
"r_phy[Chorthippus_brunneus,Intercept]",1.00065056987101,8881.80542828152,8217.02743660404
"r_phy[Prostephanus_truncatus,Intercept]",1.00033692740399,8382.69620765605,7664.67524866043
"r_phy[Nicrophorus_pustulatus,Intercept]",1.00047222446002,8214.38046021546,7684.80961439612
"r_phy[Copidosoma_bakeri,Intercept]",1.00045538385888,8540.23722079309,7943.20773667926
"r_phy[Wyeomyia_smithii,Intercept]",1.00055600391172,8419.36856928435,8511.34852917304
"r_phy[Araschnia_levana,Intercept]",1.00058715432006,8507.41949457455,8510.40112449849
"r_phy[Bicyclus_anynana,Intercept]",1.0005144620246,8521.87672617615,8252.88168208702
"r_phy[Lernanthropus_cynoscicola,Intercept]",1.00104819523725,7682.17967030789,8882.74534583669
"r_phy[Daphnia_magna,Intercept]",1.00102071899489,7531.78165996718,8365.16684300463
"r_phy[Austropotamobius_italicus,Intercept]",1.00083420806489,7943.63470652131,8813.73684437384
"r_phy[Galaxias_pullus,Intercept]",1.00090049613815,6594.69121299081,8671.17711713482
"r_phy[Galaxias_eldoni,Intercept]",1.00085651435309,6676.09430062438,8478.32338480875
"r_phy[Galaxias_gollumoides,Intercept]",1.00100743132701,6982.05941014979,8857.49661452017
"r_phy[Galaxias_anomalus,Intercept]",1.00093568786089,7084.7709167152,8599.7734426556
"r_phy[Galaxias_depressiceps,Intercept]",1.00083993794393,6638.95710912147,8657.99741538812
"r_phy[Galaxias_southern,Intercept]",1.00071771744715,6671.85126738195,8698.62982613371
"r_phy[Galaxias_D.,Intercept]",1.00073973712273,6860.82074536541,8753.3714206186
"r_phy[Galaxias_vulgaris,Intercept]",1.0007725844354,6935.85081888125,9126.48781427099
"r_phy[Gambusia_geiseri,Intercept]",1.00062234985059,8207.42748937037,8612.62904073976
"r_phy[Gambusia_affinis,Intercept]",1.00064909334942,8223.59287102225,8580.27241739048
"r_phy[Gambusia_holbrooki,Intercept]",1.00066678482897,8231.4637692976,8801.7147539845
"r_phy[Neolamprologus_pulcher,Intercept]",1.00060620761484,8119.01130493257,9059.42867424385
"r_phy[Plethodon_albagula,Intercept]",1.00033219596864,6607.22497327889,7792.41398986764
"r_phy[Hynobius_retardatus,Intercept]",1.00038562382975,6588.78866234969,7547.27681063839
"r_phy[Alytes_obstetricans,Intercept]",1.00035682305819,7620.35117731349,9027.5904568767
"r_phy[Rana_arvalis,Intercept]",1.00036181332866,7361.29252301756,8623.23048896956
"r_phy[Epidalea_calamita,Intercept]",1.00040391620601,7571.22877807277,8181.62073821082
"r_phy[Hyla_labialis,Intercept]",1.00039885963464,7269.87392780568,8443.28383204895
"r_phy[Cavia_aperea,Intercept]",1.00043328688127,3481.19738066925,6962.76590684499
"r_phy[Marmota_marmota,Intercept]",1.00050437626838,3373.883024364,6220.95269592935
"r_phy[Urocitellus_columbianus,Intercept]",1.00039203746943,3409.47709813372,6496.83352578072
"r_phy[Urocitellus_richardsonii,Intercept]",1.00043572897199,3304.4500254543,6066.82177105494
"r_phy[Onychomys_leucogaster,Intercept]",1.00043699974631,3557.24700955364,6878.39097596108
"r_phy[Myodes_glareolus,Intercept]",1.0003638858402,3441.94205537529,5727.44194180071
"r_phy[Crocidura_russula,Intercept]",1.00047839004993,3394.54783650282,7403.24145202868
"r_phy[Canis_lupus,Intercept]",1.0004216282511,3470.75163352365,7691.33546152202
"r_phy[Carettochelys_insculpta,Intercept]",1.00053578219474,7317.26200167577,7891.99791756652
"r_phy[Apalone_ferox,Intercept]",1.00058348659577,7554.81067959204,8607.74763031498
"r_phy[Apalone_mutica,Intercept]",1.00048310189941,7510.8907386873,8759.89922105801
"r_phy[Dermochelys_coriacea,Intercept]",1.00034519072031,7731.00490336308,8200.53692613496
"r_phy[Sternotherus_odoratus,Intercept]",1.00043720727757,7951.81644357314,7754.78181214474
"r_phy[Kinosternon_subrubrum,Intercept]",1.00043966789411,7707.95450045688,7873.45876456934
"r_phy[Kinosternon_integrum,Intercept]",1.00047668446648,7773.12219997157,7825.07672699077
"r_phy[Kinosternon_hirtipes,Intercept]",1.00044715323408,7791.56426886627,7880.42691073461
"r_phy[Emydoidea_blandingii,Intercept]",1.00045352208034,6923.52552745,8226.36810549313
"r_phy[Terrapene_ornata,Intercept]",1.00051008835696,6898.38725490647,8274.20504181292
"r_phy[Clemmys_insculpta,Intercept]",1.00053128881608,6864.59964958219,8169.43762914652
"r_phy[Chrysemys_picta,Intercept]",1.00065709605413,6929.32958486023,8581.78126273045
"r_phy[Pseudemys_floridana,Intercept]",1.00056543417951,6965.35362768693,8572.48792731627
"r_phy[Malaclemys_terrapin,Intercept]",1.00064307171115,6960.64526605593,8214.65016776311
"r_phy[Caiman_crocodilus,Intercept]",1.00042482600467,6725.49207863279,8882.63985565916
"r_phy[Alectoris_rufa,Intercept]",1.00056870782738,6353.80413578482,8013.53090180199
"r_phy[Cygnus_olor,Intercept]",1.00041783768495,6681.51629488241,8466.56815678739
"r_phy[Cygnus_buccinator,Intercept]",1.00045669080264,6645.87712022492,7817.84820328396
"r_phy[Branta_bernicla,Intercept]",1.00052322954595,6651.39979697984,8329.72657173882
"r_phy[Branta_canadensis,Intercept]",1.00052607624854,6721.85779849808,8252.16538303801
"r_phy[Chen_canagica,Intercept]",1.00051342684856,6844.65390400142,8129.74275423759
"r_phy[Somateria_fischeri,Intercept]",1.00050835478751,6990.57149764623,8380.8801457361
"r_phy[Bucephala_clangula,Intercept]",1.00054958378033,7066.97460172186,8281.81161762534
"r_phy[Anas_platyrhynchos,Intercept]",1.00050001960837,6773.49592844585,8622.24334144289
"r_phy[Aythya_ferina,Intercept]",1.00056600913769,6778.73667844092,8728.75464158962
"r_phy[Fulica_atra,Intercept]",1.00097761709385,6602.79465902537,8173.93680218098
"r_phy[Porphyrio_porphyrio,Intercept]",1.00086052475191,6474.07689949677,8007.93234636748
"r_phy[Bubulcus_ibis,Intercept]",1.0006922603362,7333.02659140837,8521.75561947815
"r_phy[Ciconia_ciconia,Intercept]",1.00069974222047,7030.04089257533,8592.82766618559
"r_phy[Falco_tinnunculus,Intercept]",1.00060796044332,7769.9550142057,9147.40885240435
"r_phy[Aphrastura_spinicauda,Intercept]",1.00078546382773,7707.62736121842,9111.25608304016
"r_phy[Sayornis_phoebe,Intercept]",1.00071645024228,7707.63762625401,8672.0059346178
"r_phy[Petroica_australis,Intercept]",1.00042552894425,8052.97775891635,9202.96518782313
"r_phy[Parus_caeruleus,Intercept]",1.00054210318668,7908.67897521375,8003.92850622628
"r_phy[Parus_major,Intercept]",1.00060785914974,7843.65987920441,8119.66067320225
"r_phy[Hirundo_rustica,Intercept]",1.00069467840515,7817.89614342891,7708.13082026687
"r_phy[Tachycineta_bicolor,Intercept]",1.00070491173219,7710.20725064838,7614.7559944584
"r_phy[Sturnus_vulgaris,Intercept]",1.00060395840639,6585.62467401363,8864.32355325433
"r_phy[Phoenicurus_phoenicurus,Intercept]",1.00062820030263,6747.46486336417,8630.10932196813
"r_phy[Ficedula_hypoleuca,Intercept]",1.00053920496504,6622.89389129391,8849.26758913844
"r_phy[Taeniopygia_guttata,Intercept]",1.00073201625474,6989.33786371625,8543.47150569786
"r_phy[Protonotaria_citrea,Intercept]",1.00067747032035,7305.19889291711,8500.2143719202
"r_phy[Quiscalus_quiscula,Intercept]",1.00068126396571,7238.98639000079,8563.64184011015
"r_phy[Sphenodon_punctatus,Intercept]",1.00030421276391,9132.06821291314,9314.0002501843
"r_phy[Eulamprus_tympanum,Intercept]",1.00020519654351,10387.4504358981,9171.05625566686
"r_phy[Psammodromus_algirus,Intercept]",1.00027638111293,8781.88644737522,8143.76942821964
"r_phy[Zootoca_vivipara,Intercept]",1.00016651676098,9345.22858580746,8627.96712485015
"r_phy[Podarcis_atrata,Intercept]",1.00007441569258,8646.80727113776,8473.7577869171
"r_phy[Podarcis_melisellensis,Intercept]",1.00029720554175,8536.40991602869,8024.92463587636
"r_phy[Podarcis_milensis,Intercept]",1.00008863555353,8462.16800190453,8233.97800827003
"r_phy[Podarcis_muralis,Intercept]",1.00011822560315,8627.45730226346,8620.54046354989
"r_phy[Podarcis_lilfordi,Intercept]",1.00006428500658,8438.73522646081,8194.04169634562
"r_phy[Iberolacerta_monticola,Intercept]",1.00009117941754,9008.78968935139,8321.67194935442
"r_phy[Anguis_fragilis,Intercept]",1.00120325674304,4262.82653739932,6421.26363757036
"r_phy[Chamaeleo_montium,Intercept]",1.00046978482596,7913.7022980632,8426.73234841994
"r_phy[Leiolepis_reevesii,Intercept]",1.00052629999396,8138.63328072351,8650.19165349363
"r_phy[Rankinia_diemensis,Intercept]",1.00058349896741,7940.38958398214,8527.54160316621
"r_phy[Ctenophorus_fordi,Intercept]",1.00062603470426,8026.00871632439,8761.88758766004
"r_phy[Sitana_ponticeriana,Intercept]",1.00053320044028,8045.18938155062,8446.33298078863
"r_phy[Calotes_versicolor,Intercept]",1.00055822210221,8204.71217158255,8235.18768845861
"r_phy[Cyclura_cychlura,Intercept]",1.00079998107732,8241.7647275842,9098.2455082389
"r_phy[Ctenosaura_pectinata,Intercept]",1.00054133328177,7836.35905114001,8776.91451472922
"r_phy[Iguana_iguana,Intercept]",1.00051644964637,7942.23519715772,8846.01797525829
"r_phy[Uta_stansburiana,Intercept]",1.00044101370226,8370.39407301107,7784.55267593451
"r_phy[Sceloporus_spinosus,Intercept]",1.00044669087739,8564.85560953325,8157.2425217637
"r_phy[Sceloporus_virgatus,Intercept]",1.00047447584818,8419.42990439254,7950.70544850232
"r_phy[Oplurus_cuvieri,Intercept]",1.0004951210899,8421.72898258913,8902.90730072677
"r_phy[Eurolophosaurus_nanuzae,Intercept]",1.00043406345083,8624.78488375536,8787.49448984592
"r_phy[Ramphotyphlops_braminus,Intercept]",1.00036126463602,9296.64572122528,8762.06652214721
"r_phy[Vipera_aspis,Intercept]",1.00034008342522,9145.05537965259,8687.89496543899
"r_phy[Vipera_ursinii,Intercept]",1.00041145374606,9174.37243392048,9298.61619949966
"r_phy[Diadophis_punctatus,Intercept]",1.00022095581924,9072.52647464943,8187.26798537614
"r_phy[Natrix_natrix,Intercept]",1.00023567862118,8810.82356338935,8445.97688762696
"r_phy[Tropidonophis_mairii,Intercept]",1.00019248734153,8678.96962637065,8244.25899537852
"r_phy[Storeria_dekayi,Intercept]",1.00018994917915,8338.37546282789,6838.05011562509
"r_phy[Thamnophis_ordinoides,Intercept]",1.00016336304749,8380.37619818555,8025.06177233239
"r_phy[Nerodia_sipedon,Intercept]",1.00018600871766,8474.6840243882,8282.08184480306
"r_phy[Spalerosophis_diadema,Intercept]",1.00022771019461,8421.7893464126,8038.19512319985
"r_phy[Elaphe_quadrivirgata,Intercept]",1.00035273683702,8020.78559580566,7421.82369904697
"r_phy[Coronella_austriaca,Intercept]",1.00030601659608,8691.07084908739,7934.26403798045
"r_phy[Pituophis_catenifer,Intercept]",1.00018920730909,8193.92801587748,7731.03540296089
"r_phy[Pantherophis_obsoletus,Intercept]",1.00031413204933,8203.77649461713,7865.91471183255
"r_species[Alectoris_rufa,Intercept]",1.00002650739462,6572.07621838115,9630.1315779035
"r_species[Alytes_obstetricans,Intercept]",1.00040055361144,12685.3167980592,11382.3008899811
"r_species[Anas_platyrhynchos,Intercept]",1.00005679857504,8013.7156218206,11480.8801574649
"r_species[Anguis_fragilis,Intercept]",1.00155034510587,1804.86406230432,2646.03810066309
"r_species[Apalone_ferox,Intercept]",1.00000683253563,20465.138582258,13173.1700923232
"r_species[Apalone_mutica,Intercept]",1.0002188308278,13699.1944339016,11869.8370777537
"r_species[Aphrastura_spinicauda,Intercept]",1.00052385592398,9011.91685638009,11669.9435032505
"r_species[Araschnia_levana,Intercept]",1.00037939768923,5696.45478228771,11464.9757916696
"r_species[Austropotamobius_italicus,Intercept]",1.00008155935694,18973.77792639,10728.5106792958
"r_species[Aythya_ferina,Intercept]",1.00037708237903,18455.2897260557,12017.90363184
"r_species[Bicyclus_anynana,Intercept]",1.00051368323306,20337.178376022,12425.0172835321
"r_species[Branta_bernicla,Intercept]",1.00017220429393,14475.6550514276,11721.4707690469
"r_species[Branta_canadensis,Intercept]",1.00022650025995,20301.9758597199,12538.7786866759
"r_species[Bubulcus_ibis,Intercept]",1.00016954837487,15404.7878623142,11746.3104458291
"r_species[Bucephala_clangula,Intercept]",0.99996219870533,14400.4746571308,12080.8513533232
"r_species[Caiman_crocodilus,Intercept]",1.00027564175494,11443.6358286149,11593.3099554325
"r_species[Calotes_versicolor,Intercept]",1.00016170082383,8853.72598619483,12455.987027168
"r_species[Canis_lupus,Intercept]",1.00021110272497,14212.1018284045,12128.19991889
"r_species[Carettochelys_insculpta,Intercept]",1.00033516623494,13192.3709442365,12524.4226857401
"r_species[Cavia_aperea,Intercept]",1.000094172479,4785.64292666754,9478.69423437491
"r_species[Centruroides_vittatus,Intercept]",1.00026071815165,15534.1431249659,11850.0310313986
"r_species[Chamaeleo_montium,Intercept]",1.00009666308965,9465.20398800553,11212.3117645018
"r_species[Chen_canagica,Intercept]",1.00051527049593,21378.964675577,12150.9452625072
"r_species[Chorthippus_brunneus,Intercept]",1.00011999217109,9590.14218900836,11815.9091758307
"r_species[Chrysemys_picta,Intercept]",0.99991851141449,18818.3446695042,12393.7513422303
"r_species[Ciconia_ciconia,Intercept]",1.00031410459588,16722.4783085571,12825.7859470544
"r_species[Clemmys_insculpta,Intercept]",1.00009134769237,7576.20560255769,11908.9759664358
"r_species[Copidosoma_bakeri,Intercept]",1.00029056442586,4135.28281175297,11180.695791941
"r_species[Coronella_austriaca,Intercept]",1.00007767361599,7667.00935022753,11870.1603588784
"r_species[Crocidura_russula,Intercept]",1.00053821502868,7607.8875087537,11247.0377005824
"r_species[Ctenophorus_fordi,Intercept]",1.0001770151441,14779.4613625491,12161.2296072945
"r_species[Ctenosaura_pectinata,Intercept]",1.00038607719272,7394.34174191707,11881.941660609
"r_species[Cyclura_cychlura,Intercept]",1.00014203951452,18836.4543147858,12163.4632293538
"r_species[Cygnus_buccinator,Intercept]",1.00074872286107,15641.6517051467,12946.0342451267
"r_species[Cygnus_olor,Intercept]",1.00040464534388,22686.4614549693,12775.4909961391
"r_species[Daphnia_magna,Intercept]",1.00106537151546,4756.84368565984,6848.93632630599
"r_species[Dermochelys_coriacea,Intercept]",1.00004869903516,21278.3621383838,11944.4085446284
"r_species[Diadophis_punctatus,Intercept]",1.00021155479086,18102.2792924818,12847.0028404891
"r_species[Elaphe_quadrivirgata,Intercept]",1.00028892085386,3650.56056247944,5333.80878039819
"r_species[Emydoidea_blandingii,Intercept]",0.999994112422464,15791.7187724245,12286.0028887278
